1.40638	0.447002	1.17185	0.471558	1.66135	0.90949	2.19094	1.24029		SPACE	3.19727
1.46763	0.491092	1.08999	0.424914	1.53149	0.793827	2.21932	1.24787		SPACE	3.19727
1.54676	0.551569	0.99471	0.369532	1.63182	0.838937	2.2965	1.26849		SPACE	3.19727
1.64526	0.631225	1.00038	0.378802	1.82431	0.957238	2.40131	1.29649		SPACE	3.19727
1.67829	0.658871	1.14744	0.478185	2.04669	1.09643	2.50197	1.32338		SPACE	3.19727
1.62934	0.620629	1.28686	0.571635	2.27953	1.24901	2.58712	1.34612		SPACE	3.19727
1.58665	0.587373	1.40188	0.648595	2.50685	1.39263	2.66138	1.36596		SPACE	3.19727
1.50889	0.525731	1.45492	0.684369	2.70701	1.51538	2.70273	1.377		SPACE	3.19727
1.42214	0.456984	1.41012	0.65348	2.85346	1.60295	2.71675	1.38075		SPACE	3.19727
1.34491	0.396741	1.37286	0.627452	2.95505	1.66327	2.71773	1.38101		SPACE	3.19727
1.30962	0.370861	1.27811	0.563297	3.00777	1.69062	2.67778	1.37034		SPACE	3.19727
1.30338	0.368457	1.18782	0.502017	2.9988	1.67991	2.61399	1.3533		SPACE	3.19727
1.37803	0.431613	1.20797	0.511536	2.93544	1.63705	2.52169	1.32864		SPACE	3.19727
1.51327	0.543443	1.18102	0.490823	2.82632	1.56598	2.42706	1.30337		SPACE	3.19727
1.57942	0.597063	1.1049	0.438934	2.70056	1.48542	2.3451	1.28147		SPACE	3.19727
1.7265	0.716814	1.03735	0.393701	2.55824	1.3966	2.27797	1.26354		SPACE	3.19727
1.90154	0.859351	1.0639	0.410334	2.42069	1.31303	2.24309	1.25422		SPACE	3.19727
2.01529	0.951078	1.01802	0.380974	2.29961	1.2375	2.22973	1.25065		SPACE	3.19727
2.10916	1.02656	1.00853	0.375431	2.21361	1.18204	2.23395	1.25178		SPACE	3.19727
2.17289	1.07753	0.985862	0.361857	2.16368	1.14736	2.24335	1.25429		SPACE	3.19727
2.18157	1.08354	1.02982	0.391969	2.15114	1.13656	2.25715	1.25798		SPACE	3.19727
2.07296	0.993502	1.17484	0.487403	2.19031	1.15777	2.28862	1.26638		SPACE	3.19727
1.97836	0.91568	1.26123	0.544921	2.25582	1.19554	2.33109	1.27773		SPACE	3.19727
1.87782	0.833408	1.33667	0.595058	2.34614	1.25069	2.39299	1.29426		SPACE	3.19727
1.73277	0.714972	1.41813	0.64847	2.44592	1.31373	2.46017	1.31221		SPACE	3.19943
1.60761	0.612801	1.51685	0.71182	2.53724	1.3703	2.52064	1.32836		SPACE	3.19943
1.44612	0.480618	1.46645	0.678418	2.60472	1.41178	2.5678	1.34096		SPACE	3.19943
1.37627	0.423549	1.34969	0.601638	2.64757	1.43765	2.6078	1.35164		SPACE	3.19943
1.27874	0.343513	1.20511	0.506799	2.65496	1.4414	2.63666	1.35936		SPACE	3.19943
1.16744	0.252001	1.10144	0.438332	2.62712	1.42328	2.63354	1.35852		SPACE	3.19943
1.05852	0.162326	1.06823	0.41542	2.58134	1.39389	2.60018	1.34961		SPACE	3.19943
1.11155	0.205531	1.07616	0.419233	2.52314	1.35668	2.54286	1.3343		SPACE	3.19943
1.19587	0.274462	1.11247	0.44237	2.46567	1.3199	2.48355	1.31845		SPACE	3.19943
1.26758	0.333142	1.1278	0.452841	2.41344	1.2861	2.42894	1.30387		SPACE	3.19943
1.35758	0.406892	1.10387	0.438782	2.37721	1.26224	2.3856	1.29229		SPACE	3.19943
1.46532	0.495287	1.11567	0.447834	2.36359	1.25277	2.35447	1.28397		SPACE	3.19943
1.53116	0.549393	1.20738	0.508146	2.37415	1.25886	2.3383	1.27965		SPACE	3.19943
1.59669	0.603308	1.28666	0.560308	2.39997	1.27489	2.34585	1.28167		SPACE	3.19943
1.6145	0.618137	1.33336	0.591122	2.43436	1.29665	2.36436	1.28662		SPACE	3.1996
1.62782	0.629378	1.4089	0.640066	2.46532	1.31623	2.39977	1.2953		SPACE	3.1996
1.71871	0.704835	1.48574	0.689463	2.49026	1.332	2.43585	1.30379		SPACE	3.1996
1.82664	0.794497	1.60492	0.765717	2.50871	1.34368	2.4717	1.31238		SPACE	3.20384
1.9099	0.863185	1.70924	0.832389	2.51663	1.34797	2.50397	1.32011		SPACE	3.20384
1.91999	0.870627	1.83977	0.915011	2.51912	1.34838	2.53214	1.32686		SPACE	3.20384
1.90915	0.860268	1.90537	0.955857	2.51426	1.34389	2.55335	1.33195		SPACE	3.20384
1.90337	0.853205	1.89952	0.950227	2.50925	1.33946	2.5677	1.33539		SPACE	3.20384
1.84585	0.80381	1.75592	0.856404	2.49583	1.3299	2.57437	1.33699		SPACE	3.20384
1.75792	0.729823	1.61974	0.767331	2.47941	1.31854	2.55971	1.33347		SPACE	3.20384
1.63146	0.624975	1.38444	0.615274	2.46136	1.3067	2.53582	1.32775		SPACE	3.20636
1.52062	0.53342	1.09871	0.431663	2.44511	1.29604	2.50361	1.31975		SPACE	3.20805
1.39877	0.43332	0.824535	0.255735	2.43049	1.28646	2.47236	1.31203		SPACE	3.20805
1.25883	0.319598	0.656403	0.148012	2.42001	1.27959	2.44347	1.30463		SPACE	3.20805
1.16735	0.246267	0.655248	0.147587	2.41681	1.27749	2.42052	1.29825		SPACE	3.20805
1.07804	0.174983	0.753179	0.211308	2.41831	1.27847	2.40176	1.29253		SPACE	3.20805
1.01856	0.127974	0.971998	0.352759	2.42144	1.28052	2.38924	1.28791		SPACE	3.20805
1.07004	0.171458	1.27526	0.548276	2.42704	1.28419	2.38413	1.28524		SPACE	3.20805
1.20467	0.28252	1.60389	0.759838	2.43414	1.28885	2.38826	1.28523		SPACE	3.20805
1.38632	0.431809	1.89649	0.948033	2.44177	1.29385	2.39587	1.28608		SPACE	3.20805
1.60649	0.611713	2.10124	1.07957	2.44937	1.29884	2.41555	1.29101		SPACE	3.20812
1.88017	0.835129	2.22928	1.1617	2.45621	1.30332	2.44226	1.29845		SPACE	3.20812
2.13187	1.04059	2.13536	1.10141	2.46168	1.30691	2.46826	1.30596		SPACE	3.21004
2.32819	1.20041	1.82636	0.902308	2.4656	1.30926	2.49167	1.31272		SPACE	3.21004
2.34526	1.2129	1.45809	0.665267	2.46731	1.30996	2.50793	1.31741		SPACE	3.21004
2.30586	1.17924	1.13093	0.45409	2.46688	1.30892	2.51572	1.31966		SPACE	3.21004
2.09995	1.00938	0.953197	0.338377	2.46445	1.30655	2.52067	1.32109		SPACE	3.21004
1.85257	0.805809	0.839217	0.26398	2.4609	1.30345	2.51566	1.31964		SPACE	3.21004
1.59474	0.593897	0.719216	0.186422	2.45813	1.3008	2.50311	1.31602		SPACE	3.21105
1.39977	0.43357	0.71647	0.184805	2.45564	1.29842	2.49104	1.31252		SPACE	3.21211
1.27762	0.333014	0.78356	0.228157	2.4534	1.29628	2.47803	1.30869		SPACE	3.21291
1.26099	0.31931	0.896617	0.301142	2.45139	1.29435	2.4645	1.30458		SPACE	3.21351
1.32626	0.373363	1.00295	0.370231	2.44957	1.29261	2.45136	1.30012		SPACE	3.21395
1.43842	0.465924	1.13388	0.455057	2.44794	1.29105	2.44005	1.29587		SPACE	3.21426
1.5789	0.581693	1.33355	0.583469	2.44647	1.28964	2.43171	1.29217		SPACE	3.21447
1.73174	0.707544	1.50292	0.692123	2.44515	1.28838	2.42835	1.29037		SPACE	3.21461
1.88292	0.831867	1.58953	0.747642	2.44396	1.28724	2.42785	1.28973		SPACE	3.21469
2.05208	0.970524	1.64595	0.783683	2.44289	1.28621	2.4305	1.28948		SPACE	3.21473
2.14996	1.05053	1.66372	0.794391	2.44192	1.28529	2.43632	1.29042		SPACE	3.21473
2.16276	1.06084	1.55594	0.724809	2.44106	1.28446	2.44291	1.29153		SPACE	3.21473
2.11637	1.02273	1.49465	0.684547	2.44043	1.28386	2.44873	1.29185		SPACE	3.21473
2.04647	0.965305	1.31682	0.570181	2.44015	1.28359	2.45384	1.29201		SPACE	3.21694
1.92322	0.863772	1.20051	0.495019	2.44074	1.2839	2.45845	1.29216		SPACE	3.21924
1.78452	0.748943	1.13062	0.44944	2.443	1.28498	2.46259	1.29229		SPACE	3.22107
1.68138	0.662393	0.998175	0.364492	2.44673	1.28659	2.46632	1.2924		SPACE	3.22253
1.63869	0.624597	0.888272	0.293949	2.45064	1.2882	2.46967	1.29251		SPACE	3.22369
1.63514	0.618634	0.940196	0.325713	2.45586	1.29004	2.47269	1.29261		SPACE	3.22461
1.626	0.608877	1.07662	0.411233	2.4613	1.29181	2.47541	1.29269		SPACE	3.22534
1.63101	0.610932	1.16604	0.467435	2.46759	1.29348	2.47785	1.29277		SPACE	3.22592
1.65528	0.629123	1.22056	0.501902	2.47368	1.29496	2.48006	1.29284		SPACE	3.22637
1.67413	0.644518	1.28363	0.541815	2.47976	1.29609	2.48204	1.2929		SPACE	3.22673
1.70704	0.671791	1.29876	0.551566	2.48542	1.29684	2.48382	1.29296		SPACE	3.227
1.76932	0.722514	1.36436	0.592753	2.4905	1.29749	2.48542	1.29301		SPACE	3.22722
1.7915	0.741499	1.4117	0.622435	2.49418	1.2976	2.48687	1.29305		SPACE	3.22738
1.80461	0.753116	1.46635	0.656398	2.49694	1.29736	2.48817	1.2931		SPACE	3.22751
1.75235	0.712438	1.51663	0.687516	2.49882	1.29685	2.48934	1.29313		SPACE	3.22761
1.77356	0.729494	1.50676	0.680644	2.49979	1.29611	2.49039	1.29317		SPACE	3.22768
1.70372	0.673821	1.41934	0.625157	2.50056	1.29541	2.49134	1.2932		SPACE	3.22773
1.61163	0.599724	1.36261	0.588695	2.50121	1.29477	2.49219	1.29322		SPACE	3.22776
1.55165	0.550741	1.32012	0.561143	2.50154	1.29415	2.49296	1.29325		SPACE	3.22779
1.51389	0.519302	1.15039	0.454305	2.50104	1.29351	2.49365	1.29327		SPACE	3.22781
1.48941	0.498508	0.984052	0.34979	2.50039	1.29292	2.49427	1.29329		SPACE	3.22813
1.48887	0.49665	0.892391	0.29183	2.49981	1.2924	2.49535	1.29328		SPACE	3.2286
1.52303	0.522348	0.818248	0.24494	2.49928	1.29193	2.4967	1.29319		SPACE	3.22902
1.59344	0.577113	0.821004	0.246362	2.49881	1.2915	2.49813	1.29301		SPACE	3.22939
1.65362	0.624077	0.888123	0.287978	2.49838	1.29112	2.49942	1.29283		SPACE	3.22972
1.73372	0.687261	1.00053	0.358164	2.498	1.29077	2.50057	1.29264		SPACE	3.23001
1.74926	0.70019	1.10818	0.425477	2.49765	1.29046	2.50149	1.2924		SPACE	3.23027
1.78298	0.72772	1.32038	0.557864	2.49734	1.29018	2.50196	1.292		SPACE	3.2305
1.72288	0.681608	1.58812	0.7248	2.49706	1.28993	2.50205	1.2915		SPACE	3.2307
1.60791	0.592277	1.73963	0.819504	2.49681	1.28971	2.5019	1.29098		SPACE	3.23088
1.51405	0.519286	1.85815	0.893641	2.49658	1.2895	2.50169	1.2905		SPACE	3.23104
1.45331	0.471843	1.95033	0.951258	2.49638	1.28932	2.50099	1.28996		SPACE	3.23119
1.46034	0.477158	1.97441	0.966325	2.4962	1.28915	2.50024	1.28946		SPACE	3.23132
1.49974	0.507595	1.82968	0.876332	2.49603	1.289	2.49938	1.289		SPACE	3.23143
1.59648	0.582963	1.67793	0.781785	2.49588	1.28887	2.49836	1.28858		SPACE	3.23177
1.73942	0.694375	1.37327	0.591969	2.49578	1.28875	2.49744	1.28821		SPACE	3.23207
1.84683	0.777828	1.12833	0.439251	2.49586	1.28858	2.49662	1.28787		SPACE	3.23233
1.9256	0.838945	0.827984	0.252143	2.49601	1.28836	2.49587	1.28757		SPACE	3.23255
1.99703	0.894522	0.636164	0.132511	2.49614	1.28812	2.4952	1.2873		SPACE	3.23275
2.03517	0.924205	0.493924	0.043752	2.49616	1.28782	2.4946	1.28705		SPACE	3.23292
1.9911	0.88964	0.386405	-0.0231896	2.49614	1.28753	2.49406	1.28683		SPACE	3.23307
1.9618	0.866826	0.41283	-0.00665634	2.49594	1.28721	2.49357	1.28663		SPACE	3.23319
1.94859	0.856701	0.60154	0.110824	2.49568	1.2869	2.49313	1.28645		SPACE	3.23331
1.8409	0.772665	0.919182	0.308487	2.49533	1.28661	2.49273	1.28629		SPACE	3.2334
1.73049	0.686626	1.33183	0.565173	2.49478	1.28631	2.49238	1.28614		SPACE	3.23349
1.59259	0.579025	1.7819	0.845085	2.49409	1.28603	2.49206	1.28601		SPACE	3.23367
1.5209	0.523288	2.08066	1.03086	2.49347	1.28578	2.49177	1.2859		SPACE	3.23382
1.48579	0.496026	2.2006	1.10547	2.49291	1.28555	2.49159	1.28578		SPACE	3.23396
1.48271	0.493784	2.11976	1.05528	2.49241	1.28535	2.49151	1.28567		SPACE	3.23408
1.52464	0.526619	1.95539	0.953072	2.49196	1.28516	2.49146	1.28556		SPACE	3.23419
1.61809	0.599712	1.70381	0.796639	2.49155	1.285	2.49143	1.28545		SPACE	3.23428
1.71572	0.676092	1.41412	0.616503	2.49118	1.28485	2.49141	1.28532		SPACE	3.23436
1.8363	0.770494	1.11433	0.430096	2.49085	1.28471	2.49138	1.28517		SPACE	3.23443
1.96881	0.874294	0.920826	0.309707	2.49056	1.28459	2.49133	1.28502		SPACE	3.23449
2.00262	0.900683	0.785029	0.225239	2.49029	1.28448	2.49128	1.28488		SPACE	3.23454
2.03875	0.928963	0.742066	0.19855	2.49005	1.28439	2.49115	1.28473		SPACE	3.23459
1.96683	0.872487	0.809648	0.240548	2.48983	1.2843	2.49095	1.28456		SPACE	3.23463
1.82769	0.763262	0.970835	0.340785	2.48964	1.28422	2.49076	1.2844		SPACE	3.23467
1.66724	0.637344	1.23991	0.508054	2.48946	1.28415	2.49053	1.28426		SPACE	3.23473
1.4967	0.503573	1.36146	0.583726	2.4894	1.28409	2.49032	1.28412		SPACE	3.2348
1.34205	0.382292	1.44647	0.636678	2.48937	1.28405	2.49013	1.284		SPACE	3.23487
1.31562	0.361695	1.56844	0.712494	2.48937	1.284	2.48996	1.2839		SPACE	3.23493
1.32575	0.369797	1.75561	0.828694	2.48939	1.28396	2.48981	1.2838		SPACE	3.23498
1.3334	0.375891	1.92623	0.934548	2.48942	1.28392	2.48968	1.28371		SPACE	3.23503
1.3359	0.377881	1.99893	0.979591	2.48944	1.28388	2.48955	1.28363		SPACE	3.23508
1.39161	0.421619	2.03991	1.00489	2.48947	1.28382	2.48944	1.28356		SPACE	3.23511
1.50023	0.506841	1.88538	0.908778	2.48949	1.28375	2.48934	1.2835		SPACE	3.23515
1.64016	0.616611	1.55156	0.70138	2.4895	1.28366	2.48925	1.28344		SPACE	3.23518
1.74339	0.697569	1.27466	0.529342	2.4895	1.28358	2.48917	1.28339		SPACE	3.23521
1.79747	0.739935	1.09398	0.417078	2.4895	1.2835	2.4891	1.28334		SPACE	3.23523
1.85824	0.787586	0.884018	0.286715	2.48948	1.28342	2.48904	1.2833		SPACE	3.23525
1.86421	0.792262	0.768673	0.215178	2.48942	1.28334	2.48898	1.28326		SPACE	3.23527
1.90041	0.820723	0.672399	0.155529	2.48935	1.28326	2.48893	1.28323		SPACE	3.23531
1.86456	0.792608	0.75304	0.205685	2.48929	1.28319	2.48888	1.2832		SPACE	3.23535
1.81597	0.754488	0.850566	0.266325	2.48923	1.28313	2.48885	1.28317		SPACE	3.23539
1.6974	0.661402	1.06596	0.400087	2.48918	1.28308	2.48883	1.28315		SPACE	3.23542
1.60871	0.59178	1.26903	0.52617	2.48914	1.28303	2.48883	1.28312		SPACE	3.23545
1.56751	0.559435	1.46588	0.648337	2.4891	1.28298	2.48884	1.28309		SPACE	3.23548
1.48837	0.497285	1.64876	0.761809	2.48906	1.28294	2.48888	1.28306		SPACE	3.2355
1.37587	0.408924	1.67012	0.77502	2.48902	1.28291	2.48893	1.28301		SPACE	3.23552
1.35477	0.392309	1.5953	0.728529	2.48899	1.28287	2.48897	1.28297		SPACE	3.23554
1.42486	0.447305	1.45559	0.64175	2.48897	1.28284	2.48902	1.28293		SPACE	3.23556
1.46994	0.482662	1.24221	0.509253	2.48894	1.28282	2.48905	1.28288		SPACE	3.23558
1.52051	0.52235	0.953758	0.330192	2.48892	1.28279	2.48908	1.28284		SPACE	3.23559
1.57071	0.561743	0.696896	0.170747	2.4889	1.28277	2.4891	1.2828		SPACE	3.2356
1.57275	0.563334	0.434144	0.00767967	2.4889	1.28276	2.48911	1.28276		SPACE	3.23563
1.54601	0.542343	0.393026	-0.0178503	2.4889	1.28274	2.48912	1.28273		SPACE	3.23566
1.5575	0.551357	0.495401	0.0456718	2.48892	1.28273	2.48913	1.2827		SPACE	3.23568
1.62808	0.606762	0.631355	0.13003	2.48894	1.28271	2.48913	1.28267		SPACE	3.2357
1.64078	0.616736	0.896504	0.29456	2.48897	1.2827	2.48914	1.28264		SPACE	3.23571
1.60915	0.591903	1.12044	0.433528	2.48901	1.28268	2.48915	1.28262		SPACE	3.23573
1.57024	0.561359	1.27791	0.531276	2.48904	1.28267	2.48916	1.2826		SPACE	3.23574
1.61856	0.599273	1.4606	0.644649	2.48908	1.28265	2.48916	1.28258		SPACE	3.23576
1.68802	0.653786	1.47463	0.653387	2.48911	1.28263	2.48917	1.28257		SPACE	3.23577
1.7611	0.711128	1.43755	0.630412	2.48915	1.28261	2.48917	1.28255		SPACE	3.23578
1.78471	0.729647	1.2699	0.526422	2.48918	1.28259	2.48917	1.28254		SPACE	3.23579
1.73538	0.690912	1.11057	0.427576	2.48921	1.28257	2.48918	1.28253		SPACE	3.2358
1.72621	0.683693	1.02427	0.374002	2.48924	1.28255	2.48918	1.28252		SPACE	3.2358
1.7385	0.693322	0.86531	0.275355	2.48926	1.28253	2.48918	1.28251		SPACE	3.23581
1.72698	0.684276	0.740968	0.19817	2.48927	1.28251	2.48919	1.2825		SPACE	3.23582
1.66137	0.632773	0.632915	0.131089	2.48928	1.28249	2.48919	1.28249		SPACE	3.23583
1.64745	0.621837	0.670856	0.154574	2.48928	1.28248	2.4892	1.28249		SPACE	3.23584
1.58749	0.574772	0.856122	0.269448	2.48929	1.28246	2.48922	1.28248		SPACE	3.23585
1.55155	0.546563	1.06055	0.396217	2.4893	1.28245	2.48923	1.28247		SPACE	3.23586
1.61084	0.593077	1.2908	0.539037	2.4893	1.28244	2.48925	1.28246		SPACE	3.23587
1.63029	0.608338	1.57411	0.714777	2.48931	1.28242	2.48928	1.28245		SPACE	3.23588
1.6638	0.634631	1.90347	0.919076	2.48931	1.28241	2.4893	1.28245		SPACE	3.23589
1.69578	0.659717	2.20604	1.10676	2.48932	1.28241	2.48931	1.28244		SPACE	3.23589
1.78225	0.727572	2.32667	1.18159	2.48932	1.2824	2.48933	1.28243		SPACE	3.2359
1.90936	0.827311	2.4515	1.25903	2.48932	1.28239	2.48934	1.28242		SPACE	3.2359
2.05391	0.940738	2.56617	1.33016	2.48933	1.28239	2.48936	1.2824		SPACE	3.23591
2.05641	0.942698	2.64792	1.38086	2.48933	1.28238	2.48936	1.28239		SPACE	3.23591
2.04813	0.936192	2.69602	1.41068	2.48933	1.28237	2.48937	1.28238		SPACE	3.23592
1.98468	0.886399	2.73511	1.43492	2.48934	1.28237	2.48937	1.28237		SPACE	3.23593
1.81753	0.755238	2.7481	1.44297	2.48934	1.28237	2.48937	1.28236		SPACE	3.23593
1.65317	0.626257	2.71035	1.41955	2.48935	1.28236	2.48937	1.28235		SPACE	3.23594
1.53148	0.530761	2.62566	1.36699	2.48936	1.28236	2.48938	1.28234		SPACE	3.23594
1.4808	0.490977	2.53315	1.3096	2.48936	1.28235	2.48938	1.28233		SPACE	3.23595
1.46665	0.479865	2.44003	1.25184	2.48937	1.28235	2.48938	1.28233		SPACE	3.23595
1.39775	0.425795	2.3584	1.20119	2.48938	1.28234	2.48938	1.28232		SPACE	3.23596
1.37483	0.407807	2.29644	1.16276	2.48938	1.28234	2.48938	1.28232		SPACE	3.23596
1.42946	0.450666	2.25778	1.13877	2.48939	1.28233	2.48938	1.28231		SPACE	3.23597
1.50818	0.512431	2.24309	1.12965	2.48939	1.28233	2.48938	1.28231		SPACE	3.23597
1.63341	0.610697	2.25537	1.13726	2.4894	1.28232	2.48939	1.2823		SPACE	3.23597
1.75295	0.704497	2.29233	1.16018	2.4894	1.28232	2.48939	1.2823		SPACE	3.23597
1.8423	0.774616	2.34236	1.1912	2.4894	1.28231	2.48939	1.2823		SPACE	3.23598
1.82557	0.7615	2.40579	1.23053	2.4894	1.2823	2.48939	1.28229		SPACE	3.23598
1.75913	0.709377	2.47605	1.27411	2.4894	1.28229	2.48939	1.28229		SPACE	3.23841
1.6607	0.632273	2.53928	1.31333	2.48878	1.2819	2.48816	1.28153		SPACE	3.23841
1.60251	0.586813	2.58663	1.3427	2.48767	1.28122	2.48611	1.28028		SPACE	3.23841
1.55582	0.550432	2.61451	1.35999	2.48602	1.28021	2.48317	1.27847		SPACE	3.23841
1.47149	0.484451	2.61379	1.35954	2.48368	1.27877	2.48022	1.27666		SPACE	3.23841
1.4015	0.429683	2.60083	1.35151	2.48086	1.27704	2.4773	1.27487		SPACE	3.23841
1.36607	0.402026	2.57487	1.33541	2.47814	1.27537	2.47465	1.27325		SPACE	3.23846
1.38116	0.414	2.53675	1.31176	2.47541	1.27371	2.47226	1.27178		SPACE	3.23846
1.43981	0.460133	2.49444	1.28552	2.47288	1.27215	2.47022	1.27053		SPACE	3.23848
1.48118	0.492651	2.45372	1.26026	2.4706	1.27076	2.46858	1.26953		SPACE	3.23848
1.56944	0.561962	2.42173	1.24043	2.46867	1.26958	2.46713	1.26864		SPACE	3.23848
1.64809	0.623698	2.39983	1.22684	2.46738	1.26879	2.46674	1.2684		SPACE	3.23848
1.77388	0.722483	2.38428	1.2172	2.46745	1.26883	2.46715	1.26865		SPACE	3.23848
1.87606	0.802701	2.37599	1.21206	2.46847	1.26946	2.46848	1.26946		SPACE	3.23848
1.93772	0.851062	2.37711	1.21275	2.46965	1.27018	2.47063	1.27078		SPACE	3.23848
1.96819	0.87491	2.39002	1.22076	2.47131	1.2712	2.47281	1.27212		SPACE	3.23848
1.99523	0.896106	2.41344	1.23528	2.47291	1.27218	2.47478	1.27332		SPACE	3.23848
1.98821	0.890551	2.43591	1.24922	2.47435	1.27306	2.47628	1.27424		SPACE	3.23848
1.90962	0.828757	2.46487	1.26719	2.47534	1.27366	2.47727	1.27485		SPACE	3.23848
1.84244	0.775974	2.4921	1.28407	2.47608	1.27411	2.4773	1.27487		SPACE	3.23848
1.75022	0.703518	2.51313	1.29711	2.47639	1.2743	2.47668	1.27449		SPACE	3.23848
1.63308	0.61149	2.52981	1.30746	2.47597	1.27405	2.47591	1.27401		SPACE	3.23848
1.60263	0.587642	2.54377	1.31612	2.47538	1.27369	2.47486	1.27337		SPACE	3.23848
1.59262	0.579862	2.54948	1.31966	2.47445	1.27312	2.47363	1.27262		SPACE	3.23848
1.55032	0.546657	2.54937	1.31959	2.47351	1.27254	2.47252	1.27194		SPACE	3.23848
1.56505	0.55828	2.54759	1.31848	2.47266	1.27202	2.47164	1.2714		SPACE	3.23848
1.60476	0.589529	2.53688	1.31185	2.47197	1.2716	2.47098	1.27099		SPACE	3.23848
1.6887	0.655516	2.52056	1.30172	2.47167	1.27142	2.47061	1.27077		SPACE	3.23848
1.79407	0.738334	2.49718	1.28722	2.47162	1.27138	2.47076	1.27086		SPACE	3.23848
1.862	0.791696	2.47505	1.27349	2.47171	1.27144	2.4714	1.27125		SPACE	3.23848
1.93519	0.849188	2.45497	1.26104	2.47182	1.27151	2.47225	1.27177		SPACE	3.23848
1.95378	0.863731	2.43891	1.25108	2.47216	1.27172	2.47311	1.2723		SPACE	3.23848
1.89541	0.81776	2.42752	1.24402	2.47256	1.27196	2.47392	1.27279		SPACE	3.23848
1.77752	0.725002	2.42877	1.24479	2.47304	1.27226	2.47459	1.2732		SPACE	3.23848
1.68092	0.649008	2.43601	1.24928	2.47349	1.27253	2.4751	1.27352		SPACE	3.23848
1.55173	0.547399	2.4471	1.25616	2.47389	1.27278	2.47535	1.27367		SPACE	3.23848
1.4583	0.473955	2.45894	1.2635	2.47419	1.27296	2.47521	1.27358		SPACE	3.23848
1.40229	0.429963	2.47286	1.27214	2.47436	1.27306	2.47486	1.27337		SPACE	3.23848
1.44885	0.466636	2.48546	1.27995	2.47437	1.27307	2.47442	1.2731		SPACE	3.23848
1.49301	0.501422	2.49404	1.28528	2.47424	1.27299	2.4739	1.27278		SPACE	3.23848
1.5051	0.510975	2.50045	1.28925	2.47399	1.27284	2.47343	1.27249		SPACE	3.23848
1.52361	0.525545	2.50511	1.29214	2.47373	1.27268	2.47301	1.27223		SPACE	3.23848
1.50364	0.509843	2.50465	1.29186	2.47347	1.27252	2.47269	1.27204		SPACE	3.23848
1.58544	0.574168	2.50056	1.28932	2.47324	1.27237	2.4725	1.27193		SPACE	3.23848
1.65102	0.625716	2.49072	1.28322	2.47307	1.27227	2.47249	1.27191		SPACE	3.23848
1.76189	0.712889	2.47809	1.27539	2.473	1.27223	2.47259	1.27198		SPACE	3.23848
